slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
64,0.0720607781410223,-0.0022044393410467914,0.0005666180419701029,0.03702291475506499,0.029457208979922437,2.1299944406474665,0.03302410842075533,1.1672016716278493,0.6383333333333333,1.0,2050,0.7615156017830609,414,3380,0.8054474708171206,0.9575070821529745,0.11852272351495244,0.1522325408618128,-8.568712932833513e-05,0.0010675158548516365,0.03417955767311862,0.03418631247087644,1.0240885187947335,0.03418293490514786
65,0.0820607781410223,0.0007442710100316624,0.0017373270235380627,0.037028207330766415,0.03312763063440854,1.4167602802036354,0.0350236602243102,1.2056543823931793,0.7133333333333334,1.0,2339,0.8611929307805597,469,3371,0.8086206896551724,0.9731524249422633,0.10911344270128215,0.09901570937653409,-0.00043909129226911214,0.0012922481902109474,0.0344606097486779,0.03352875309876442,1.3939228426539207,0.03399148828598559
66,0.09206077814102231,0.002195912246090896,0.0016102886909051123,0.033195994093902635,0.03547596628705188,0.4326312121829097,0.034317050679515904,1.1731963879882699,0.655,1.0,2221,0.818349299926308,486,3319,0.7993421052631579,0.9659487776484285,0.11735455854420686,0.11898120854826826,-0.0006413206544915245,0.0007449459056804777,0.03381762127467909,0.033066844640370276,1.27395448526064,0.03344012602842122
67,0.10206077814102232,-0.0028615188017102012,-0.002569095308583768,0.029364794070836135,0.03725555893888922,0.37066632233421415,0.033075698272816256,1.1815584665024232,0.6483333333333333,1.0,2022,0.7390350877192983,398,3372,0.77734375,0.9546998867497168,0.13397818162514155,0.1691922514619883,-0.0005478006007198235,0.0007746547232405894,0.033192197963938436,0.032711012678731416,1.1336865813916115,0.032950726978829364
68,0.11206077814102233,-0.00025473069303649543,0.0015661331953134758,0.037525543474233994,0.03233107249946016,1.6378701312646626,0.03483161016443402,1.2027100197662843,0.6866666666666666,1.0,2345,0.8514887436456063,451,3397,0.8170289855072463,0.972794959908362,0.10508802729219582,0.10197772936335031,-0.0005503184698644278,0.0007873277490900935,0.03323141545250945,0.0324347888584252,1.1506184582352241,0.03283068600667297
69,0.12206077814102234,-0.0028036902355012337,-0.0018758958813262123,0.03700922089902774,0.025678954414230255,2.139515634434595,0.030827878557765063,1.1347577519731404,0.5933333333333334,1.0,1816,0.6565437454808387,354,3382,0.7937219730941704,0.9399666481378544,0.1331556893839876,0.2037840443480357,-0.0004221527275943847,0.0009728400663427063,0.03327220717661583,0.03225853590113854,1.1758558548122868,0.032761451276110784
70,0.13206077814102235,-0.00020304858538375286,0.002388040824606254,0.03672539151924767,0.02762044654967148,2.123241353946621,0.03184920271330412,1.178530615400492,0.6133333333333333,1.0,2021,0.7333091436865021,402,3387,0.8237704918032787,0.9524746906636671,0.11187740876652713,0.16357039187227868,-0.00015769143959265544,0.0015573398440740772,0.03364575484524633,0.032289915929523294,1.244276492916398,0.03296086460240925
71,0.14206077814102236,0.0007815660387057079,0.002090525199800343,0.03747803950539464,0.02521034035211175,0.8505791618368688,0.03073815433074811,1.1856206910329399,0.6166666666666667,1.0,1863,0.6769622093023255,356,3416,0.8165137614678899,0.9467849223946785,0.11835065806871581,0.19920663759689927,7.327203553383714e-05,0.0017347848212131507,0.03357759707905317,0.032366161319569944,1.1356647520376706,0.03296631498642448
72,0.15206077814102237,0.0004590600341166459,0.0017355598299555834,0.02887744899592424,0.03694917213916434,-0.609525411028974,0.03266493278563945,1.188524033169806,0.6466666666666666,1.0,2106,0.772560528246515,416,3408,0.8286852589641435,0.9621682665160926,0.10457323725988198,0.14707752506725363,8.355038789149765e-05,0.0013426489260416415,0.033705253972933405,0.03207716579039466,1.2485934720272351,0.032881134708174886
73,0.16206077814102238,0.0012576229948006322,0.006187710490014259,0.03900606919143417,0.030871094662629012,1.7209482901176127,0.034701009415085055,1.1780639140369116,0.605,1.0,2262,0.8334561532792926,414,3442,0.8149606299212598,0.9734162895927602,0.10581154024298998,0.10075902726602799,0.0004169723621801998,0.0013518244312634028,0.033589957185233665,0.03210444325094844,1.2037362204449378,0.032838801352289365
74,0.17206077814102239,0.0013647421389328851,-0.00020703724683018577,0.03724770827123644,0.030507667457212066,1.1031815422624653,0.03370965288284839,1.200377434580403,0.635,1.0,2203,0.811119293078056,433,3398,0.8200757575757576,0.9664391353811149,0.10674255352156377,0.11993924889543446,0.0008088080994450643,0.001301932963443899,0.033622335963083935,0.032205303327756264,1.2178896076031065,0.03290619285603921
75,0.1820607781410224,0.0006336362278247445,0.00030971134480736214,0.03559044919848812,0.03190992451699047,1.3110472657836898,0.033699978448799336,1.2140758187923755,0.7183333333333334,1.0,2239,0.8231617647058823,470,3345,0.8075601374570447,0.9662045060658578,0.11311767823854872,0.12702879901960787,0.0006380221651709826,0.00048611120355264724,0.03320127342934702,0.03241238891431968,1.021980777414431,0.03280445986207765
76,0.1920607781410224,0.00044383947686881355,0.0004127543100147087,0.03651929344539549,0.03187562699047139,1.4124049997036376,0.03411854885280137,1.1857056649579798,0.6933333333333334,1.0,2286,0.841678939617084,465,3380,0.824468085106383,0.9712643678160919,0.10213377353876253,0.10976926853215513,0.0004982434240088283,0.00012298077066837874,0.03343267796068225,0.03279467029650015,1.0424317566243078,0.03311213751556431
77,0.2020607781410224,-0.0009580819689530071,-0.002575257259516323,0.033342221932801966,0.03065901572357006,1.4731673776293674,0.03197248358349001,1.1891896097831964,0.64,1.0,2036,0.7425237053245806,481,3265,0.8097643097643098,0.946376811594203,0.12192943932074367,0.16478482859226845,2.505282146105005e-05,-0.00040610660340170343,0.033082878990966076,0.032676223021188486,1.0493972064990662,0.03287892230733542
