slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
36,-0.20793922185897795,-0.00039016703021947885,-0.0009259486637972762,0.060769827736700345,0.03247594799195324,1.5036319710160817,0.044424742712333605,1.8123685684366995,0.7266666666666667,1.0,4538,0.8747108712413262,346,3614,0.9942528735632183,0.9778138528138528,0.013966636811464398,0.0910434335646363,-5.6428039669795913e-05,-0.001014492907468828,0.045666058318641976,0.04226691600308657,1.093302614577969,0.04393362551788883
37,-0.19793922185897794,-0.0007393717391260843,-0.0007720147529487432,0.031549637555229174,0.05724494496380736,-0.13631913474730611,0.0424977324745352,1.8183214744136458,0.5933333333333334,1.0,4223,0.8090038314176246,353,3569,0.9915730337078652,0.9677331887201736,0.02034688878598065,0.1133243933588761,-0.00020512892736586125,-0.000924077191812794,0.04511239590103935,0.04277714565239579,0.9845741026614456,0.04392925597124658
38,-0.18793922185897793,0.0002452356891801656,-0.0024780442237168783,0.05789996185940386,0.031431856035220536,1.402851806244792,0.042660324255794656,1.9081965303881463,0.6183333333333333,1.0,4227,0.8122598001537279,351,3580,0.9971590909090909,0.9696641386782232,0.016588385206342954,0.11608602357161157,-0.00010552834290490586,-0.0010080848035258884,0.04498255117607357,0.04277963304027995,0.9598825351053524,0.043867266070819144
39,-0.17793922185897793,-0.0001514031540881682,-0.002390349312865054,0.0323465736456399,0.05913681251491297,-0.001157671900473465,0.043736406587441906,1.8400571044771632,0.69,1.0,4421,0.8508468052347959,355,3603,0.9971910112359551,0.9769522776572668,0.012928355553389066,0.10291570438799079,-0.00011823074694226737,-0.0011107921826306643,0.044099786024863946,0.04352842176822385,0.7836926122934206,0.04381317251670668
40,-0.16793922185897792,-0.000116535634448657,-0.000957940205326524,0.059041450598419254,0.031478590769759354,1.6129090020746506,0.043110806787168846,1.8159532023342435,0.655,1.0,4349,0.8350614439324117,336,3600,0.9767441860465116,0.972972972972973,0.0251414204902577,0.10803475422427036,4.080474315501802e-05,-0.0008487146072264554,0.043993087822607066,0.04423073367196734,0.697733697115592,0.044111750712131144
41,-0.1579392218589779,-6.639011913149797e-05,-0.0016083450611758165,0.05966683005066114,0.03234225680684495,1.5324546934310888,0.04392903300038434,1.880196128906552,0.6983333333333334,1.0,4471,0.8617964533538937,344,3608,0.9772727272727273,0.9772481040086674,0.02273958435930267,0.09651214340786426,6.527802428682203e-05,-0.0009190284608787762,0.04420149492627817,0.044171559384004716,0.7449786194427608,0.044186524620045416
42,-0.1479392218589779,0.0003593497203459301,0.00027883542373468716,0.032052830623480195,0.059553659793453,-0.03617908558368347,0.0436905409713351,1.8523454093305363,0.685,1.0,4419,0.8550696594427245,340,3604,0.9770114942528736,0.9751082251082251,0.023940140319450666,0.09927728328173373,0.00017784590981887688,-0.0009630435169117171,0.04394810516464845,0.04465084474499918,0.6609391823695053,0.04429808145443338
43,-0.1379392218589779,0.00031142401338824324,0.0014442072594342218,0.03178391327952177,0.06004272391054731,-0.026309377188582714,0.04368515457039272,1.8059947738177915,0.6516666666666666,1.0,4374,0.8532969176746,336,3606,0.9767441860465116,0.9745945945945946,0.02433060967944689,0.09560150864871897,0.00023685701808170604,-0.0009559514577739581,0.044684447453236395,0.04463151757879847,0.7446182968553408,0.04465797467427309
44,-0.12793922185897788,0.00017231894183123822,6.785346854215398e-05,0.06032505761091501,0.03253622088191611,1.5604074176924452,0.04430292765882459,1.8360302990485902,0.6383333333333333,1.0,4375,0.8673671689135607,342,3614,0.9661016949152542,0.9794037940379404,0.027247255523402694,0.08466395717684376,0.00028258568093657657,-0.0012253115755864192,0.04519061170087402,0.0443682732929536,0.8615736941024272,0.04477755475927783
45,-0.11793922185897787,0.0007806020078422896,-0.0022644332473300997,0.03198024728074892,0.06103853337227628,-0.1350214907928212,0.04418175404960333,1.8084653882908703,0.6133333333333333,1.0,4280,0.8553157474020784,331,3621,0.9678362573099415,0.9781199351701783,0.027021903759940097,0.08873967492672526,0.0001532892551287556,-0.0009464385821572969,0.04460814132594511,0.04472691091209388,0.7433538033279653,0.04466748664341481
46,-0.10793922185897786,1.667423223786421e-05,0.0022729727983989796,0.03214499473086203,0.06421909673090306,-0.0601929032212536,0.04543481623199986,1.780406837675047,0.6366666666666667,1.0,4386,0.887494941319304,308,3660,0.9625,0.9828141783029001,0.027342910848549944,0.07162822069337649,9.473689663424246e-05,-0.001000747481794176,0.044499301615529514,0.04454131024219584,0.7439492161400301,0.04452030097403146
47,-0.09793922185897785,-0.000418180740749234,-0.0022555891761628505,0.05918360988815128,0.032009316622116334,1.4753080597718085,0.04352501473577751,1.8316731037710166,0.6166666666666667,1.0,4093,0.8356472029399755,341,3600,0.9578651685393258,0.9761388286334056,0.03299800141363426,0.10135089152034843,-0.00010930146422126949,-0.001362828878224494,0.04367628779212976,0.04524138501827283,0.583790630644323,0.044451948800616516
48,-0.08793922185897785,-0.0002880309091964172,-0.0041036205728474905,0.06598189851133084,0.03171099246657293,1.4902802261761732,0.04574222870196633,1.7822577264676125,0.5983333333333334,1.0,4333,0.8890028723840788,292,3679,0.9419354838709677,0.985270487412962,0.03639701435803515,0.0664132813568595,-0.0003216121110682262,-0.001128806278081922,0.042992278570545446,0.04577369199364656,0.44832242771697256,0.044361191568680826
